"","Year","X","State","Wage","Total","Number","Standard.error","Percent","Standard.error.1","Fed","Annual","Index","RealWage"
"1322",2010,1387,"Vermont",8.06,"624","67",7,10.8,1.1,0,221.337,1.07481803765299,8.66303338348311
"1323",2010,1416,"Virginia",7.25,"7,837","835",73,10.7,0.94,0,221.337,1.07481803765299,7.79243077298418
"1324",2010,1445,"Washington",8.55,"6,713","779",73,11.6,1.08,0,221.337,1.07481803765299,9.18969422193307
"1325",2010,1474,"West Virginia",7.25,"1,816","306",23,16.8,1.32,0,221.337,1.07481803765299,7.79243077298418
"1326",2010,1503,"Wisconsin",7.25,"5,626","567",52,10.1,0.92,0,221.337,1.07481803765299,7.79243077298418
"1327",2010,1532,"Wyoming",5.15,"550","53",5,9.6,0.85,0,221.337,1.07481803765299,5.5353128939129
"1328",2011,26,"Alabama",7.25,"4,765","732",74,15.4,1.53,1,225.008,1.05728240773661,7.66529745609045
"1329",2011,55,"Alaska",7.75,"712","83",9,11.7,1.33,0,225.008,1.05728240773661,8.19393865995876
"1330",2011,84,"Arizona",7.35,"6,547","1,128",107,17.2,1.66,0,225.008,1.05728240773661,7.77102569686411
"1331",2011,113,"Arkansas",6.25,"2,909","545",46,18.7,1.58,0,225.008,1.05728240773661,6.60801504835384
"1332",2011,142,"California",8,"37,592","6,352",202,16.9,0.55,0,225.008,1.05728240773661,8.45825926189291
"1333",2011,171,"Colorado",7.36,"5,016","661",54,13.2,1.07,0,225.008,1.05728240773661,7.78159852094148
"1334",2011,200,"Connecticut",8.25,"3,514","356",33,10.1,0.93,0,225.008,1.05728240773661,8.72257986382706
"1335",2011,229,"Delaware",7.25,"902","123",9,13.7,0.97,0,225.008,1.05728240773661,7.66529745609045
"1336",2011,258,"Federal",7.25,NA,NA,NA,NA,NA,0,225.008,1.05728240773661,7.66529745609045
"1337",2011,287,"Florida",7.25,"18,986","2,822",136,14.9,0.72,0,225.008,1.05728240773661,7.66529745609045
"1338",2011,316,"Georgia",5.15,"9,681","1,783",122,18.4,1.25,0,225.008,1.05728240773661,5.44500439984356
"1339",2011,345,"Hawaii",7.25,"1,337","162",18,12.1,1.35,0,225.008,1.05728240773661,7.66529745609045
"1340",2011,374,"Idaho",7.25,"1,574","248",26,15.7,1.73,0,225.008,1.05728240773661,7.66529745609045
"1341",2011,403,"Illinois",8.25,"12,697","1,807",109,14.2,0.87,0,225.008,1.05728240773661,8.72257986382706
"1342",2011,432,"Indiana",7.25,"6,344","989",83,15.6,1.31,0,225.008,1.05728240773661,7.66529745609045
"1343",2011,461,"Iowa",7.25,"3,027","315",24,10.4,0.8,0,225.008,1.05728240773661,7.66529745609045
"1344",2011,490,"Kansas",7.25,"2,807","402",32,14.3,1.17,0,225.008,1.05728240773661,7.66529745609045
"1345",2011,519,"Kentucky",7.25,"4,302","689",60,16,1.38,0,225.008,1.05728240773661,7.66529745609045
"1346",2011,548,"Louisiana",7.25,"4,494","947",75,21.1,1.63,1,225.008,1.05728240773661,7.66529745609045
"1347",2011,577,"Maine",7.5,"1,328","178",14,13.4,1.06,0,225.008,1.05728240773661,7.9296180580246
"1348",2011,606,"Maryland",7.25,"5,806","537",43,9.3,0.76,0,225.008,1.05728240773661,7.66529745609045
"1349",2011,635,"Massachusetts",8,"6,514","688",55,10.6,0.85,0,225.008,1.05728240773661,8.45825926189291
"1350",2011,664,"Michigan",7.4,"9,689","1,449",100,15,1.03,0,225.008,1.05728240773661,7.82388981725094
"1351",2011,693,"Minnesota",5.7,"5,276","528",46,10,0.88,0,225.008,1.05728240773661,6.0265097240987
"1352",2011,722,"Mississippi",7.25,"2,932","510",40,17.4,1.39,1,225.008,1.05728240773661,7.66529745609045
"1353",2011,751,"Missouri",7.25,"5,892","910",98,15.4,1.65,0,225.008,1.05728240773661,7.66529745609045
"1354",2011,780,"Montana",5.68,"986","163",16,16.5,1.64,0,225.008,1.05728240773661,6.00536407594397
"1355",2011,809,"Nebraska",7.25,"1,823","187",22,10.2,1.25,0,225.008,1.05728240773661,7.66529745609045
"1356",2011,838,"Nevada",7.75,"2,682","414",34,15.5,1.26,0,225.008,1.05728240773661,8.19393865995876
"1357",2011,867,"New Hampshire",7.25,"1,300","99",12,7.6,0.89,0,225.008,1.05728240773661,7.66529745609045
"1358",2011,896,"New Jersey",7.25,"8,642","988",76,11.4,0.88,0,225.008,1.05728240773661,7.66529745609045
"1359",2011,925,"New Mexico",7.5,"2,037","451",36,22.2,1.78,0,225.008,1.05728240773661,7.9296180580246
"1360",2011,954,"New York",7.25,"19,329","3,085",144,16,0.74,0,225.008,1.05728240773661,7.66529745609045
"1361",2011,983,"North Carolina",7.25,"9,504","1,459",130,15.4,1.39,0,225.008,1.05728240773661,7.66529745609045
"1362",2011,1012,"North Dakota",7.25,"675","67",10,9.9,1.42,0,225.008,1.05728240773661,7.66529745609045
"1363",2011,1041,"Ohio",7.4,"11,309","1,708",129,15.1,1.16,0,225.008,1.05728240773661,7.82388981725094
"1364",2011,1070,"Oklahoma",4.63,"3,763","522",47,13.9,1.24,0,225.008,1.05728240773661,4.89521754782052
"1365",2011,1099,"Oregon",8.5,"3,850","553",51,14.4,1.33,0,225.008,1.05728240773661,8.98690046576122
"1366",2011,1128,"Pennsylvania",7.25,"12,697","1,604",106,12.6,0.84,0,225.008,1.05728240773661,7.66529745609045
"1367",2011,1184,"Poverty Threshold",11.07,NA,NA,NA,NA,NA,0,225.008,1.05728240773661,11.7041162536443
"1368",2011,1214,"Rhode Island",7.4,"1,038","139",10,13.4,1.02,0,225.008,1.05728240773661,7.82388981725094
"1369",2011,1243,"South Carolina",7.25,"4,605","874",64,19,1.39,1,225.008,1.05728240773661,7.66529745609045
"1370",2011,1272,"South Dakota",7.25,"808","117",20,14.5,2.45,0,225.008,1.05728240773661,7.66529745609045
"1371",2011,1301,"Tennessee",7.25,"6,324","1,030",104,16.3,1.66,1,225.008,1.05728240773661,7.66529745609045
"1372",2011,1330,"Texas",7.25,"25,554","4,458",196,17.4,0.77,0,225.008,1.05728240773661,7.66529745609045
"1373",2011,1359,"Utah",7.25,"2,812","309",29,11,1.02,0,225.008,1.05728240773661,7.66529745609045
"1374",2011,1388,"Vermont",8.15,"615","71",6,11.6,0.99,0,225.008,1.05728240773661,8.6168516230534
"1375",2011,1417,"Virginia",7.25,"7,971","907",70,11.4,0.87,0,225.008,1.05728240773661,7.66529745609045
"1376",2011,1446,"Washington",8.67,"6,812","854",74,12.5,1.09,0,225.008,1.05728240773661,9.16663847507644
"1377",2011,1475,"West Virginia",7.25,"1,820","318",34,17.5,1.77,0,225.008,1.05728240773661,7.66529745609045
"1378",2011,1504,"Wisconsin",7.25,"5,676","743",60,13.1,1.08,0,225.008,1.05728240773661,7.66529745609045
"1379",2011,1533,"Wyoming",5.15,"562","60",8,10.7,1.43,0,225.008,1.05728240773661,5.44500439984356
"1380",2012,27,"Alabama",7.25,"4,808","777",91,16.2,1.9,1,229.755,1.03543774890644,7.50692367957172
"1381",2012,56,"Alaska",7.75,"702","70",8,10,1.1,0,229.755,1.03543774890644,8.02464255402494
"1382",2012,85,"Arizona",7.65,"6,642","1,260",111,19,1.7,0,229.755,1.03543774890644,7.9210987791343
"1383",2012,114,"Arkansas",6.25,"2,909","584",51,20.1,1.8,0,229.755,1.03543774890644,6.47148593066527
"1384",2012,143,"California",8,"37,912","6,015",192,15.9,0.5,0,229.755,1.03543774890644,8.28350199125155
"1385",2012,172,"Colorado",7.64,"5,153","613",61,11.9,1.2,0,229.755,1.03543774890644,7.91074440164523
"1386",2012,201,"Connecticut",8.25,"3,517","363",30,10.3,0.9,0,229.755,1.03543774890644,8.54236142847816
"1387",2012,230,"Delaware",7.25,"900","121",11,13.5,1.2,0,229.755,1.03543774890644,7.50692367957172
"1388",2012,259,"Federal",7.25,NA,NA,NA,NA,NA,0,229.755,1.03543774890644,7.50692367957172
"1389",2012,288,"Florida",7.67,"19,166","2,926",128,15.3,0.7,0,229.755,1.03543774890644,7.94180753411242
"1390",2012,317,"Georgia",5.15,"9,665","1,752",134,18.1,1.4,0,229.755,1.03543774890644,5.33250440686819
"1391",2012,346,"Hawaii",7.25,"1,356","188",21,13.8,1.6,0,229.755,1.03543774890644,7.50692367957172
"1392",2012,375,"Idaho",7.25,"1,588","229",22,14.4,1.4,0,229.755,1.03543774890644,7.50692367957172
"1393",2012,404,"Illinois",8.25,"12,727","1,608",98,12.6,0.8,0,229.755,1.03543774890644,8.54236142847816
"1394",2012,433,"Indiana",7.25,"6,343","964",70,15.2,1.1,0,229.755,1.03543774890644,7.50692367957172
"1395",2012,462,"Iowa",7.25,"3,010","310",22,10.3,0.8,0,229.755,1.03543774890644,7.50692367957172
"1396",2012,491,"Kansas",7.25,"2,828","397",34,14,1.3,0,229.755,1.03543774890644,7.50692367957172
"1397",2012,520,"Kentucky",7.25,"4,342","776",66,17.9,1.5,0,229.755,1.03543774890644,7.50692367957172
"1398",2012,549,"Louisiana",7.25,"4,465","944",99,21.1,2.3,1,229.755,1.03543774890644,7.50692367957172
"1399",2012,578,"Maine",7.5,"1,330","170",14,12.8,1.1,0,229.755,1.03543774890644,7.76578311679833
"1400",2012,607,"Maryland",7.25,"5,892","585",47,9.9,0.8,0,229.755,1.03543774890644,7.50692367957172
"1401",2012,636,"Massachusetts",8,"6,566","743",59,11.3,0.9,0,229.755,1.03543774890644,8.28350199125155
"1402",2012,665,"Michigan",7.4,"9,731","1,331",95,13.7,1,0,229.755,1.03543774890644,7.66223934190769
"1403",2012,694,"Minnesota",5.7,"5,353","534",47,10,0.9,0,229.755,1.03543774890644,5.90199516876673
"1404",2012,723,"Mississippi",7.25,"2,893","636",55,22,1.9,1,229.755,1.03543774890644,7.50692367957172
"1405",2012,752,"Missouri",7.25,"5,956","905",86,15.2,1.5,0,229.755,1.03543774890644,7.50692367957172
"1406",2012,781,"Montana",5.83,"999","134",15,13.4,1.5,0,229.755,1.03543774890644,6.03660207612457
"1407",2012,810,"Nebraska",7.25,"1,849","226",25,12.2,1.3,0,229.755,1.03543774890644,7.50692367957172
"1408",2012,839,"Nevada",7.75,"2,735","433",32,15.8,1.2,0,229.755,1.03543774890644,8.02464255402494
"1409",2012,868,"New Hampshire",7.25,"1,308","106",11,8.1,0.8,0,229.755,1.03543774890644,7.50692367957172
"1410",2012,897,"New Jersey",7.25,"8,720","814",73,9.3,0.8,0,229.755,1.03543774890644,7.50692367957172
"1411",2012,926,"New Mexico",7.5,"2,064","420",44,20.4,2.1,0,229.755,1.03543774890644,7.76578311679833
"1412",2012,955,"New York",7.25,"19,298","3,328",131,17.2,0.7,0,229.755,1.03543774890644,7.50692367957172
"1413",2012,984,"North Carolina",7.25,"9,634","1,652",126,17.2,1.3,0,229.755,1.03543774890644,7.50692367957172
"1414",2012,1013,"North Dakota",7.25,"692","79",7,11.4,1.1,0,229.755,1.03543774890644,7.50692367957172
"1415",2012,1042,"Ohio",7.7,"11,398","1,751",119,15.4,1.1,0,229.755,1.03543774890644,7.97287066657962
"1416",2012,1071,"Oklahoma",4.63,"3,700","668",46,18,1.3,0,229.755,1.03543774890644,4.79407677743684
"1417",2012,1100,"Oregon",8.8,"3,872","523",40,13.5,1,0,229.755,1.03543774890644,9.11185219037671
"1418",2012,1129,"Pennsylvania",7.25,"12,664","1,756",111,13.9,0.9,0,229.755,1.03543774890644,7.50692367957172
"1419",2012,1185,"Poverty Threshold",11.29,NA,NA,NA,NA,NA,0,229.755,1.03543774890644,11.6900921851538
"1420",2012,1215,"Rhode Island",7.4,"1,034","141",12,13.6,1.1,0,229.755,1.03543774890644,7.66223934190769
"1421",2012,1244,"South Carolina",7.25,"4,667","779",63,16.7,1.4,1,229.755,1.03543774890644,7.50692367957172
"1422",2012,1273,"South Dakota",7.25,"822","106",11,12.8,1.3,0,229.755,1.03543774890644,7.50692367957172
"1423",2012,1302,"Tennessee",7.25,"6,422","1,194",118,18.6,1.9,1,229.755,1.03543774890644,7.50692367957172
"1424",2012,1331,"Texas",7.25,"26,063","4,444",192,17,0.7,0,229.755,1.03543774890644,7.50692367957172
"1425",2012,1360,"Utah",7.25,"2,849","312",45,11,1.6,0,229.755,1.03543774890644,7.50692367957172
"1426",2012,1389,"Vermont",8.46,"615","69",7,11.2,1.1,0,229.755,1.03543774890644,8.75980335574852
"1427",2012,1418,"Virginia",7.25,"7,994","850",89,10.6,1.1,0,229.755,1.03543774890644,7.50692367957172
"1428",2012,1447,"Washington",9.04,"6,856","796",58,11.6,0.9,0,229.755,1.03543774890644,9.36035725011425
"1429",2012,1476,"West Virginia",7.25,"1,803","301",40,16.7,2.2,0,229.755,1.03543774890644,7.50692367957172
"1430",2012,1505,"Wisconsin",7.25,"5,628","640",49,11.4,0.9,0,229.755,1.03543774890644,7.50692367957172
"1431",2012,1534,"Wyoming",5.15,"577","56",7,9.6,1.2,0,229.755,1.03543774890644,5.33250440686819
"1432",2013,28,"Alabama",7.25,"4,751","796",67,16.7,1.4,1,233.806,1.01749741238463,7.37685623978854
"1433",2013,57,"Alaska",7.75,"696","76",12,10.9,1.7,0,233.806,1.01749741238463,7.88560494598086
"1434",2013,86,"Arizona",7.8,"6,645","1,345",93,20.2,1.4,0,233.806,1.01749741238463,7.93647981660009
"1435",2013,115,"Arkansas",6.25,"2,940","504",69,17.1,2.4,0,233.806,1.01749741238463,6.35935882740392
"1436",2013,144,"California",8,"38,054","5,675",214,14.9,0.6,0,233.806,1.01749741238463,8.13997929907701
"1437",2013,173,"Colorado",7.78,"5,289","560",54,10.6,1,0,233.806,1.01749741238463,7.9161298683524
"1438",2013,202,"Connecticut",8.25,"3,545","400",36,11.3,1,0,233.806,1.01749741238463,8.39435365217317
"1439",2013,231,"Delaware",7.25,"907","127",14,14,1.5,0,233.806,1.01749741238463,7.37685623978854
"1440",2013,260,"Federal",7.25,NA,NA,NA,NA,NA,0,233.806,1.01749741238463,7.37685623978854
"1441",2013,289,"Florida",7.79,"19,371","2,888",177,14.9,0.9,0,233.806,1.01749741238463,7.92630484247624
"1442",2013,318,"Georgia",5.15,"9,787","1,592",121,16.3,1.2,0,233.806,1.01749741238463,5.24011167378083
"1443",2013,347,"Hawaii",7.25,"1,368","152",16,11.1,1.2,0,233.806,1.01749741238463,7.37685623978854
"1444",2013,376,"Idaho",7.25,"1,592","205",30,12.9,1.9,0,233.806,1.01749741238463,7.37685623978854
"1445",2013,405,"Illinois",8.25,"12,779","1,695",117,13.3,0.9,0,233.806,1.01749741238463,8.39435365217317
"1446",2013,434,"Indiana",7.25,"6,398","743",76,11.6,1.2,0,233.806,1.01749741238463,7.37685623978854
"1447",2013,463,"Iowa",7.25,"3,066","330",31,10.8,1,0,233.806,1.01749741238463,7.37685623978854
"1448",2013,492,"Kansas",7.25,"2,830","373",32,13.2,1.1,0,233.806,1.01749741238463,7.37685623978854
"1449",2013,521,"Kentucky",7.25,"4,360","871",63,20,1.4,0,233.806,1.01749741238463,7.37685623978854
"1450",2013,550,"Louisiana",7.25,"4,504","863",95,19.2,2.1,1,233.806,1.01749741238463,7.37685623978854
"1451",2013,579,"Maine",7.5,"1,310","161",17,12.3,1.3,0,233.806,1.01749741238463,7.6312305928847
"1452",2013,608,"Maryland",7.25,"5,933","611",51,10.3,0.9,0,233.806,1.01749741238463,7.37685623978854
"1453",2013,637,"Massachusetts",8,"6,570","784",93,11.9,1.4,0,233.806,1.01749741238463,8.13997929907701
"1454",2013,666,"Michigan",7.4,"9,840","1,428",118,14.5,1.2,0,233.806,1.01749741238463,7.52948085164624
"1455",2013,695,"Minnesota",5.7,"5,398","649",60,12,1.1,0,233.806,1.01749741238463,5.79973525059237
"1456",2013,724,"Mississippi",7.25,"2,918","657",57,22.5,2,1,233.806,1.01749741238463,7.37685623978854
"1457",2013,753,"Missouri",7.35,"5,997","824",90,13.7,1.5,0,233.806,1.01749741238463,7.478605981027
"1458",2013,782,"Montana",5.9,"998","145",20,14.5,2,0,233.806,1.01749741238463,6.0032347330693
"1459",2013,811,"Nebraska",7.25,"1,838","202",23,11,1.3,0,233.806,1.01749741238463,7.37685623978854
"1460",2013,840,"Nevada",7.75,"2,760","480",52,17.4,1.9,0,233.806,1.01749741238463,7.88560494598086
"1461",2013,869,"New Hampshire",7.25,"1,317","119",12,9,0.9,0,233.806,1.01749741238463,7.37685623978854
"1462",2013,898,"New Jersey",7.25,"8,842","984",120,11.1,1.4,0,233.806,1.01749741238463,7.37685623978854
"1463",2013,927,"New Mexico",7.5,"2,099","454",46,21.7,2.2,0,233.806,1.01749741238463,7.6312305928847
"1464",2013,956,"New York",7.25,"19,488","2,825",164,14.5,0.8,0,233.806,1.01749741238463,7.37685623978854
"1465",2013,985,"North Carolina",7.25,"9,619","1,793",161,18.6,1.7,0,233.806,1.01749741238463,7.37685623978854
"1466",2013,1014,"North Dakota",7.25,"711","71",10,9.9,1.4,0,233.806,1.01749741238463,7.37685623978854
"1467",2013,1043,"Ohio",7.85,"11,468","1,571",138,13.7,1.2,0,233.806,1.01749741238463,7.98735468721932
"1468",2013,1072,"Oklahoma",4.63,"3,708","518",79,14,2.1,0,233.806,1.01749741238463,4.71101301934082
"1469",2013,1101,"Oregon",8.95,"3,934","593",56,15.1,1.4,0,233.806,1.01749741238463,9.10660184084241
"1470",2013,1130,"Pennsylvania",7.25,"12,738","1,576",133,12.4,1,0,233.806,1.01749741238463,7.37685623978854
"1471",2013,1186,"Poverty Threshold",11.46,NA,NA,NA,NA,NA,0,233.806,1.01749741238463,11.6605203459278
"1472",2013,1187,"Poverty Threshold",11.46,NA,NA,NA,NA,NA,0,233.806,1.01749741238463,11.6605203459278
"1473",2013,1216,"Rhode Island",7.75,"1,048","142",13,13.5,1.2,0,233.806,1.01749741238463,7.88560494598086
"1474",2013,1245,"South Carolina",7.25,"4,679","745",95,15.9,2,1,233.806,1.01749741238463,7.37685623978854
"1475",2013,1274,"South Dakota",7.25,"833","85",12,10.3,1.5,0,233.806,1.01749741238463,7.37685623978854
"1476",2013,1303,"Tennessee",7.25,"6,453","1,170",114,18.1,1.8,1,233.806,1.01749741238463,7.37685623978854
"1477",2013,1332,"Texas",7.25,"26,383","4,425",232,16.8,0.9,0,233.806,1.01749741238463,7.37685623978854
"1478",2013,1361,"Utah",7.25,"2,877","239",32,8.3,1.1,0,233.806,1.01749741238463,7.37685623978854
"1479",2013,1390,"Vermont",8.6,"619","54",6,8.7,1,0,233.806,1.01749741238463,8.75047774650779
"1480",2013,1419,"Virginia",7.25,"8,174","854",100,10.4,1.2,0,233.806,1.01749741238463,7.37685623978854
"1481",2013,1448,"Washington",9.19,"6,854","819",81,12,1.2,0,233.806,1.01749741238463,9.35080121981472
"1482",2013,1477,"West Virginia",7.25,"1,823","315",35,17.3,1.9,0,233.806,1.01749741238463,7.37685623978854
"1483",2013,1506,"Wisconsin",7.25,"5,625","618",70,11,1.2,0,233.806,1.01749741238463,7.37685623978854
"1484",2013,1535,"Wyoming",5.15,"578","68",6,11.8,1.1,0,233.806,1.01749741238463,5.24011167378083
"1485",2014,29,"Alabama",7.25,"4,765","848",53,17.8,1.1,1,237.897,1,7.25
"1486",2014,58,"Alaska",7.75,"694","82",8,11.9,1.2,0,237.897,1,7.75
"1487",2014,87,"Arizona",7.9,"6,657","1,409",76,21.2,1.1,0,237.897,1,7.9
"1488",2014,116,"Arkansas",6.25,"2,891","532",44,18.4,1.5,0,237.897,1,6.25
"1489",2014,145,"California",9,"38,666","6,112",218,15.8,0.6,0,237.897,1,9
"1490",2014,174,"Colorado",8,"5,376","661",72,12.3,1.3,0,237.897,1,8
"1491",2014,203,"Connecticut",8.7,"3,577","308",44,8.6,1.2,0,237.897,1,8.7
"1492",2014,232,"Delaware",7.75,"929","103",10,11,1,0,237.897,1,7.75
"1493",2014,261,"Federal",7.25,NA,NA,NA,NA,NA,0,237.897,1,7.25
"1494",2014,290,"Florida",7.93,"19,694","3,282",150,16.7,0.8,0,237.897,1,7.93
"1495",2014,319,"Georgia",5.15,"9,948","1,676",92,16.8,0.9,0,237.897,1,5.15
"1496",2014,348,"Hawaii",7.25,"1,365","147",16,10.8,1.1,0,237.897,1,7.25
"1497",2014,377,"Idaho",7.25,"1,606","199",22,12.4,1.4,0,237.897,1,7.25
"1498",2014,406,"Illinois",8.25,"12,774","1,756",111,13.7,0.9,0,237.897,1,8.25
"1499",2014,435,"Indiana",7.25,"6,470","948",85,14.6,1.3,0,237.897,1,7.25
"1500",2014,464,"Iowa",7.25,"3,078","317",33,10.3,1.1,0,237.897,1,7.25
"1501",2014,493,"Kansas",7.25,"2,851","345",31,12.1,1.1,0,237.897,1,7.25
"1502",2014,522,"Kentucky",7.25,"4,299","861",69,20,1.6,0,237.897,1,7.25
"1503",2014,551,"Louisiana",7.25,"4,550","1,049",53,23.1,1.2,1,237.897,1,7.25
"1504",2014,580,"Maine",7.5,"1,300","190",20,14.6,1.5,0,237.897,1,7.5
"1505",2014,609,"Maryland",7.25,"5,934","584",55,9.9,0.9,0,237.897,1,7.25
"1506",2014,638,"Massachusetts",8,"6,653","902",71,13.6,1.1,0,237.897,1,8
"1507",2014,667,"Michigan",8.15,"9,893","1,462",90,14.8,0.9,0,237.897,1,8.15
"1508",2014,696,"Minnesota",7.25,"5,417","447",53,8.3,1,0,237.897,1,7.25
"1509",2014,725,"Mississippi",7.25,"2,961","654",37,22.1,1.2,1,237.897,1,7.25
"1510",2014,754,"Missouri",7.5,"5,950","620",54,10.4,0.9,0,237.897,1,7.5
"1511",2014,783,"Montana",7.9,"1,008","121",13,12,1.3,0,237.897,1,7.9
"1512",2014,812,"Nebraska",7.25,"1,873","221",23,11.8,1.2,0,237.897,1,7.25
"1513",2014,841,"Nevada",7.75,"2,819","478",45,17,1.6,0,237.897,1,7.75
"1514",2014,870,"New Hampshire",7.25,"1,318","95",11,7.2,0.8,0,237.897,1,7.25
"1515",2014,899,"New Jersey",8.25,"8,938","1,013",90,11.3,1,0,237.897,1,8.25
"1516",2014,928,"New Mexico",7.5,"2,030","406",33,20,1.6,0,237.897,1,7.5
"1517",2014,957,"New York",8,"19,658","2,755",144,14,0.7,0,237.897,1,8
"1518",2014,986,"North Carolina",7.25,"9,823","1,678",117,17.1,1.2,0,237.897,1,7.25
"1519",2014,1015,"North Dakota",7.25,"731","71",5,9.7,0.7,0,237.897,1,7.25
"1520",2014,1044,"Ohio",7.6,"11,505","1,792",109,15.6,0.9,0,237.897,1,7.6
"1521",2014,1073,"Oklahoma",4.63,"3,728","647",51,17.3,1.4,0,237.897,1,4.63
"1522",2014,1102,"Oregon",9.1,"3,955","570",47,14.4,1.2,0,237.897,1,9.1
"1523",2014,1131,"Pennsylvania",7.25,"12,620","1,581",104,12.5,0.8,0,237.897,1,7.25
"1524",2014,1188,"Poverty Threshold",11.65,NA,NA,NA,NA,NA,0,237.897,1,11.65
"1525",2014,1217,"Rhode Island",8,"1,046","119",14,11.3,1.3,0,237.897,1,8
"1526",2014,1246,"South Carolina",7.25,"4,764","788",51,16.5,1.1,1,237.897,1,7.25
"1527",2014,1275,"South Dakota",7.25,"846","109",14,12.8,1.7,0,237.897,1,7.25
"1528",2014,1304,"Tennessee",7.25,"6,496","1,122",75,17.3,1.2,1,237.897,1,7.25
"1529",2014,1333,"Texas",7.25,"26,676","4,364",173,16.4,0.6,0,237.897,1,7.25
"1530",2014,1362,"Utah",7.25,"2,928","298",36,10.2,1.2,0,237.897,1,7.25
"1531",2014,1391,"Vermont",8.73,"615","57",6,9.3,0.9,0,237.897,1,8.73
"1532",2014,1420,"Virginia",7.25,"8,257","842",73,10.2,0.9,0,237.897,1,7.25
"1533",2014,1449,"Washington",9.32,"7,079","852",82,12,1.2,0,237.897,1,9.32
"1534",2014,1478,"West Virginia",7.25,"1,822","376",30,20.6,1.7,0,237.897,1,7.25
"1535",2014,1507,"Wisconsin",7.25,"5,742","628",55,10.9,1,0,237.897,1,7.25
"1536",2014,1536,"Wyoming",5.15,"572","55",6,9.7,1.1,0,237.897,1,5.15
